Empcode,Name,Department,DOJ,P,WO,H,L,Ab,DP,OT1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
EMP041,Rekha Rao,LINE 1,08-May-20,18,5,1,1,6,0,0,WO,P,Ab,P,Ab,P,Ab,WO,P,P,P,Ab,P,Ab,WO,P,L,P,H,P,P,WO,P,Ab,P,P,P,P,WO,P,P
EMP041,Rekha Rao,LINE 1,08-May-20,11,7,0,2,4,2,4,P,OT1,WO,Ab,WO,OT1,WO,P,P,L,P,WO,P,P,P,P,WO,L,WO,DP,P,P,Ab,OT1,DP,WO,P,Ab,OT1,Ab,
EMP041,Rekha Rao,LINE 1,08-May-20,15,6,1,2,4,2,1,P,P,WO,P,P,P,OT1,L,WO,WO,DP,P,H,DP,P,P,WO,L,P,Ab,P,P,Ab,WO,P,P,P,Ab,P,Ab,WO
EMP042,Satish Verma,LINE 2,22-Sep-21,16,7,2,3,2,0,1,WO,P,P,P,P,P,P,WO,H,L,P,P,P,P,WO,OT1,P,H,P,P,Ab,WO,P,P,WO,WO,P,L,WO,Ab,L
EMP042,Satish Verma,LINE 2,22-Sep-21,14,5,1,4,3,1,0,P,P,DP,H,WO,P,P,P,Ab,Ab,P,WO,WO,P,P,P,L,L,WO,P,P,P,P,L,L,WO,Ab,P,,,
EMP042,Satish Verma,LINE 2,22-Sep-21,18,4,2,3,3,1,0,P,L,Ab,P,WO,P,P,Ab,P,Ab,L,WO,P,P,H,P,H,P,WO,P,DP,P,L,P,P,WO,P,P,P,P,P
EMP042,Satish Verma,LINE 2,22-Sep-21,18,7,1,0,1,0,3,OT1,WO,P,P,P,WO,Ab,P,WO,P,P,P,P,P,P,WO,OT1,WO,H,P,P,P,WO,OT1,P,P,P,P,P,WO,
EMP042,Satish Verma,LINE 2,22-Sep-21,14,7,4,4,1,1,0,P,P,L,H,P,WO,WO,DP,P,L,P,P,P,WO,H,P,L,P,L,H,WO,P,H,P,P,Ab,P,WO,WO,WO,P
EMP042,Satish Verma,LINE 2,22-Sep-21,17,4,1,2,4,0,2,P,Ab,P,WO,H,P,P,L,P,OT1,WO,P,P,P,P,P,P,WO,Ab,Ab,OT1,P,Ab,P,WO,P,L,P,P,P,
EMP042,Satish Verma,LINE 2,22-Sep-21,19,6,1,1,0,3,1,P,WO,OT1,P,P,P,L,WO,WO,P,P,P,P,P,P,WO,P,P,P,P,DP,P,WO,P,P,H,P,DP,P,WO,DP
EMP042,Satish Verma,LINE 2,22-Sep-21,19,5,1,2,1,2,1,P,DP,P,P,P,WO,P,P,DP,L,P,P,WO,P,P,P,WO,P,P,WO,P,P,H,L,Ab,P,WO,OT1,P,P,P
EMP042,Satish Verma,LINE 2,22-Sep-21,19,4,0,3,2,0,2,P,P,WO,P,Ab,P,Ab,OT1,L,WO,P,P,P,P,P,P,WO,P,OT1,P,P,P,L,WO,P,P,P,P,P,L,
EMP042,Satish Verma,LINE 2,22-Sep-21,18,5,0,4,2,1,1,WO,P,P,P,P,Ab,DP,WO,P,P,L,L,P,P,WO,Ab,P,P,P,P,L,WO,P,P,P,P,OT1,P,WO,P,L
EMP042,Satish Verma,LINE 2,22-Sep-21,16,5,2,5,1,1,0,P,DP,P,P,WO,H,H,P,L,P,L,WO,P,L,P,P,P,P,WO,WO,L,P,P,Ab,P,WO,P,P,P,L,
EMP042,Satish Verma,LINE 2,22-Sep-21,20,5,2,0,3,1,0,P,P,WO,P,H,P,P,P,DP,WO,P,Ab,P,P,P,H,WO,P,P,P,P,P,Ab,WO,P,P,P,P,Ab,P,WO
EMP043,Vijay Gupta,LINE 3,13-Sep-22,18,5,1,4,1,1,1,WO,H,P,P,P,P,P,WO,DP,P,L,OT1,P,P,WO,L,P,P,P,P,P,WO,P,L,L,P,P,Ab,WO,P,P
EMP043,Vijay Gupta,LINE 3,13-Sep-22,17,7,0,2,2,0,0,P,P,P,Ab,WO,P,P,P,P,P,Ab,WO,P,P,L,WO,P,L,WO,P,WO,WO,P,P,P,WO,P,P,,,
EMP043,Vijay Gupta,LINE 3,13-Sep-22,22,5,2,0,2,0,0,P,H,P,P,WO,Ab,P,P,P,Ab,H,WO,P,P,P,P,P,P,WO,P,P,P,P,P,P,WO,P,WO,P,P,P
EMP043,Vijay Gupta,LINE 3,13-Sep-22,14,6,4,2,4,0,0,P,WO,L,H,Ab,P,P,H,WO,Ab,WO,Ab,L,P,P,WO,P,P,Ab,P,P,P,WO,P,P,P,P,H,H,WO,
EMP043,Vijay Gupta,LINE 3,13-Sep-22,18,5,2,2,1,2,1,P,P,L,Ab,P,P,WO,L,WO,DP,P,P,P,WO,P,P,P,P,P,P,WO,H,DP,P,P,P,OT1,WO,H,P,P
EMP043,Vijay Gupta,LINE 3,13-Sep-22,14,7,1,1,3,3,1,WO,P,P,WO,P,P,P,DP,OT1,Ab,WO,P,P,DP,L,Ab,DP,WO,P,P,H,P,Ab,WO,WO,P,P,P,P,WO,
EMP043,Vijay Gupta,LINE 3,13-Sep-22,14,8,2,1,3,2,1,P,WO,P,P,P,P,P,P,WO,P,Ab,WO,DP,Ab,H,WO,H,P,P,WO,DP,P,WO,WO,L,OT1,P,P,Ab,WO,P
EMP043,Vijay Gupta,LINE 3,13-Sep-22,14,6,4,3,2,1,1,H,L,H,H,P,WO,P,P,L,P,P,Ab,WO,H,P,P,P,P,P,WO,P,OT1,L,P,WO,Ab,WO,WO,P,DP,P
EMP043,Vijay Gupta,LINE 3,13-Sep-22,13,5,1,3,5,0,3,P,P,WO,Ab,P,P,P,WO,Ab,WO,P,Ab,OT1,P,P,P,WO,H,Ab,P,OT1,L,L,WO,P,L,Ab,OT1,P,P,
EMP043,Vijay Gupta,LINE 3,13-Sep-22,15,6,1,4,3,2,0,WO,P,P,P,DP,H,WO,WO,L,P,P,Ab,P,DP,WO,P,L,P,P,P,L,WO,P,P,P,Ab,Ab,P,WO,P,L
EMP043,Vijay Gupta,LINE 3,13-Sep-22,20,5,0,3,0,2,0,P,P,P,P,WO,DP,P,P,L,P,P,WO,L,P,P,P,P,L,WO,P,P,DP,P,P,P,WO,WO,P,P,P,
EMP043,Vijay Gupta,LINE 3,13-Sep-22,21,6,1,0,2,0,1,P,P,WO,P,P,P,P,P,P,WO,P,H,Ab,P,P,P,WO,WO,P,P,OT1,P,P,WO,P,P,Ab,P,P,P,WO
EMP044,Vinod Patel,LINE 5,16-Dec-21,13,7,3,2,4,1,1,WO,H,H,Ab,P,H,P,WO,OT1,P,P,L,Ab,P,WO,P,P,P,Ab,L,DP,WO,P,P,P,WO,P,Ab,WO,WO,P
EMP044,Vinod Patel,LINE 5,16-Dec-21,15,6,0,3,4,0,0,P,WO,P,Ab,WO,P,P,P,P,P,P,WO,Ab,P,P,P,L,L,WO,Ab,L,P,P,P,WO,WO,Ab,P,,,
EMP044,Vinod Patel,LINE 5,16-Dec-21,18,6,2,0,3,2,0,P,H,Ab,P,WO,P,H,DP,P,P,P,WO,WO,P,P,WO,P,P,WO,P,P,P,P,P,P,WO,DP,P,P,Ab,Ab
EMP044,Vinod Patel,LINE 5,16-Dec-21,18,7,1,2,1,0,1,Ab,WO,P,P,P,WO,P,OT1,WO,P,P,P,L,P,P,WO,P,P,P,P,H,P,WO,P,L,P,WO,P,P,WO,
EMP044,Vinod Patel,LINE 5,16-Dec-21,18,4,0,3,5,0,1,Ab,P,Ab,Ab,L,P,WO,P,P,P,P,P,P,WO,L,P,P,P,Ab,P,WO,P,OT1,P,P,L,Ab,WO,P,P,P
EMP044,Vinod Patel,LINE 5,16-Dec-21,15,5,1,4,4,1,0,P,P,Ab,WO,L,P,WO,DP,P,P,WO,Ab,H,P,P,L,Ab,WO,P,L,P,P,P,L,WO,P,P,P,P,Ab,
EMP044,Vinod Patel,LINE 5,16-Dec-21,18,8,0,1,3,1,0,P,WO,P,P,P,P,L,Ab,WO,P,P,P,P,DP,P,WO,P,Ab,WO,WO,Ab,P,WO,WO,P,P,P,P,P,WO,P
EMP044,Vinod Patel,LINE 5,16-Dec-21,19,6,0,3,3,0,0,P,P,P,P,P,WO,P,P,Ab,Ab,P,P,WO,P,L,P,P,P,P,WO,WO,L,Ab,P,L,P,WO,WO,P,P,P
EMP044,Vinod Patel,LINE 5,16-Dec-21,17,4,1,3,2,2,1,L,P,WO,P,H,Ab,P,P,L,WO,Ab,P,P,P,P,P,WO,P,P,P,P,P,P,WO,DP,L,OT1,P,P,DP,
EMP044,Vinod Patel,LINE 5,16-Dec-21,18,6,0,2,3,0,2,WO,Ab,P,OT1,P,P,P,WO,P,P,P,OT1,P,P,WO,P,P,P,P,L,P,WO,Ab,P,P,P,L,Ab,WO,WO,P
EMP044,Vinod Patel,LINE 5,16-Dec-21,19,4,1,2,2,1,1,Ab,P,P,P,WO,P,P,P,P,P,P,WO,P,P,Ab,P,P,P,WO,P,L,L,P,P,DP,WO,P,H,OT1,P,
EMP044,Vinod Patel,LINE 5,16-Dec-21,22,5,2,0,2,0,0,P,P,WO,Ab,P,P,P,P,P,WO,P,P,P,P,P,P,WO,P,P,P,H,P,H,WO,P,P,P,P,P,Ab,WO
EMP045,Girish Mishra,LINE 4,09-Jan-22,19,7,1,2,1,1,0,WO,P,L,P,P,P,P,WO,Ab,P,P,H,P,WO,WO,P,L,P,P,P,P,WO,P,P,P,P,P,DP,WO,P,WO
EMP045,Girish Mishra,LINE 4,09-Jan-22,15,4,1,3,3,0,2,P,L,P,P,WO,P,P,H,Ab,P,P,WO,P,P,OT1,P,P,Ab,WO,P,P,L,Ab,OT1,P,WO,L,P,,,
EMP045,Girish Mishra,LINE 4,09-Jan-22,15,6,0,2,4,4,0,Ab,P,WO,P,WO,P,DP,P,P,Ab,P,WO,Ab,P,P,P,P,P,WO,P,WO,L,DP,DP,P,WO,P,DP,Ab,P,L
EMP045,Girish Mishra,LINE 4,09-Jan-22,17,5,2,3,2,1,0,P,WO,H,P,P,L,P,P,WO,P,L,H,P,DP,P,WO,P,Ab,L,P,P,P,WO,P,P,P,P,P,Ab,WO,
EMP045,Girish Mishra,LINE 4,09-Jan-22,18,5,2,3,1,2,0,Ab,P,P,P,P,P,WO,P,P,L,P,P,P,WO,P,L,WO,P,P,P,WO,P,DP,DP,P,P,H,WO,H,L,P
EMP045,Girish Mishra,LINE 4,09-Jan-22,22,4,1,2,1,0,0,P,P,P,WO,L,P,P,P,P,P,WO,P,P,P,P,P,P,WO,P,P,P,Ab,L,H,WO,P,P,P,P,P,
EMP045,Girish Mishra,LINE 4,09-Jan-22,19,6,0,0,4,2,0,P,WO,P,P,P,Ab,P,P,WO,P,DP,Ab,Ab,P,P,WO,P,P,WO,P,P,P,WO,P,P,DP,Ab,P,P,WO,P
EMP045,Girish Mishra,LINE 4,09-Jan-22,19,4,2,3,1,1,1,Ab,P,OT1,P,H,WO,P,P,P,P,P,P,WO,L,P,P,P,P,P,WO,P,P,P,L,P,L,WO,H,P,P,DP
EMP045,Girish Mishra,LINE 4,09-Jan-22,18,5,1,1,3,2,0,DP,P,WO,WO,P,H,P,P,Ab,WO,P,P,P,P,P,DP,WO,P,P,P,L,P,P,WO,P,Ab,P,P,Ab,P,
EMP045,Girish Mishra,LINE 4,09-Jan-22,12,8,0,3,5,1,2,WO,P,P,P,OT1,Ab,P,WO,P,P,Ab,P,OT1,Ab,WO,DP,P,P,Ab,L,P,WO,WO,P,WO,Ab,P,WO,WO,L,L
EMP045,Girish Mishra,LINE 4,09-Jan-22,17,4,1,3,1,2,2,P,L,P,P,WO,DP,P,OT1,OT1,P,P,WO,L,P,L,P,Ab,P,WO,DP,P,P,P,P,P,WO,H,P,P,P,
EMP045,Girish Mishra,LINE 4,09-Jan-22,19,5,0,1,4,2,0,P,P,WO,Ab,P,P,Ab,P,L,WO,P,P,P,DP,P,P,WO,Ab,P,DP,P,P,Ab,WO,P,P,P,P,P,P,WO
EMP046,Ravi Reddy,LINE 7,07-Oct-22,17,6,0,3,1,0,4,WO,P,P,L,P,P,P,WO,P,OT1,L,P,OT1,P,WO,P,P,OT1,P,WO,L,WO,P,P,P,Ab,P,P,WO,P,OT1
EMP046,Ravi Reddy,LINE 7,07-Oct-22,16,8,0,1,2,0,1,P,L,P,P,WO,P,OT1,P,P,P,P,WO,Ab,P,P,P,P,P,WO,WO,P,P,WO,P,Ab,WO,WO,WO,,,
EMP046,Ravi Reddy,LINE 7,07-Oct-22,20,5,2,3,0,0,1,L,P,P,P,WO,H,P,L,P,OT1,P,WO,P,P,P,P,P,P,WO,P,P,P,P,P,L,WO,WO,P,H,P,P
EMP046,Ravi Reddy,LINE 7,07-Oct-22,19,6,1,0,1,3,0,P,WO,DP,P,P,DP,P,P,WO,P,P,P,P,P,Ab,WO,P,P,P,WO,P,H,WO,P,P,P,DP,P,P,WO,
EMP046,Ravi Reddy,LINE 7,07-Oct-22,14,5,2,4,3,2,1,Ab,P,WO,P,L,DP,WO,P,P,OT1,P,Ab,P,WO,P,DP,Ab,H,P,L,WO,P,H,L,P,P,P,WO,L,P,P
EMP046,Ravi Reddy,LINE 7,07-Oct-22,14,5,2,3,4,1,1,P,WO,H,WO,P,P,Ab,OT1,P,P,WO,P,DP,L,P,H,P,WO,P,L,P,P,P,P,WO,L,P,Ab,Ab,Ab,
EMP046,Ravi Reddy,LINE 7,07-Oct-22,19,6,0,2,1,3,0,P,WO,P,P,P,P,P,WO,WO,P,P,Ab,P,P,P,WO,P,DP,P,P,P,DP,WO,L,P,L,P,P,P,WO,DP
EMP046,Ravi Reddy,LINE 7,07-Oct-22,18,8,1,1,0,1,2,L,P,P,P,P,WO,OT1,P,WO,P,P,P,WO,OT1,P,P,P,P,WO,WO,P,P,DP,P,P,H,WO,P,WO,WO,P
EMP046,Ravi Reddy,LINE 7,07-Oct-22,14,5,0,4,3,3,1,Ab,P,WO,P,P,DP,P,P,P,WO,P,OT1,Ab,Ab,P,P,WO,L,L,DP,DP,P,P,WO,P,L,L,P,P,WO,
EMP046,Ravi Reddy,LINE 7,07-Oct-22,15,6,1,4,1,2,2,WO,P,P,L,P,P,P,WO,DP,H,Ab,P,DP,L,WO,OT1,P,P,P,WO,P,WO,OT1,L,P,P,P,L,WO,P,P
EMP046,Ravi Reddy,LINE 7,07-Oct-22,15,5,1,3,2,2,2,L,P,P,P,WO,L,H,P,OT1,P,WO,WO,Ab,P,L,P,P,P,WO,P,P,P,P,OT1,DP,WO,P,P,Ab,DP,
EMP046,Ravi Reddy,LINE 7,07-Oct-22,18,5,1,1,4,1,1,Ab,P,WO,Ab,P,P,P,P,P,WO,OT1,H,P,P,P,Ab,WO,P,P,L,P,Ab,P,WO,P,DP,P,P,P,P,WO
EMP047,Lalitha Joshi,LINE 9,13-Jul-21,18,5,1,1,4,1,1,WO,P,P,P,P,P,P,WO,P,P,OT1,P,H,Ab,WO,DP,P,Ab,P,P,P,WO,P,Ab,P,P,L,P,WO,P,Ab
EMP047,Lalitha Joshi,LINE 9,13-Jul-21,16,6,0,2,3,1,0,P,P,Ab,L,WO,P,P,WO,P,P,P,WO,Ab,L,P,Ab,P,WO,WO,P,P,P,DP,P,P,WO,P,P,,,
EMP047,Lalitha Joshi,LINE 9,13-Jul-21,19,4,1,3,2,1,1,P,P,P,P,WO,P,L,P,P,P,P,WO,Ab,P,P,P,H,P,WO,DP,Ab,P,OT1,P,P,WO,P,L,L,P,P
EMP047,Lalitha Joshi,LINE 9,13-Jul-21,20,7,0,0,2,0,1,P,WO,P,WO,P,P,P,P,WO,P,Ab,P,P,Ab,P,WO,P,P,P,OT1,P,P,WO,P,P,P,P,P,WO,WO,
EMP047,Lalitha Joshi,LINE 9,13-Jul-21,14,8,4,2,1,1,1,P,P,OT1,H,H,WO,WO,P,P,DP,P,WO,H,WO,L,P,P,P,P,H,WO,L,Ab,P,P,WO,WO,WO,P,P,P
EMP047,Lalitha Joshi,LINE 9,13-Jul-21,17,5,1,3,3,1,0,P,P,Ab,WO,Ab,WO,P,DP,P,P,WO,P,P,L,Ab,H,P,WO,P,P,P,P,P,L,WO,P,L,P,P,P,
EMP047,Lalitha Joshi,LINE 9,13-Jul-21,19,5,0,1,3,2,1,P,WO,P,Ab,Ab,DP,P,P,WO,P,P,L,P,P,OT1,WO,P,P,P,P,P,P,WO,P,Ab,P,P,P,P,WO,DP
EMP047,Lalitha Joshi,LINE 9,13-Jul-21,16,5,0,2,4,3,1,P,Ab,P,P,DP,WO,DP,Ab,P,Ab,Ab,P,WO,OT1,P,DP,P,WO,P,WO,P,P,P,P,P,L,WO,P,L,P,P
EMP047,Lalitha Joshi,LINE 9,13-Jul-21,15,7,0,1,4,1,2,WO,DP,WO,P,P,P,P,Ab,P,WO,Ab,P,L,P,P,P,WO,P,WO,P,Ab,P,Ab,WO,P,P,OT1,P,WO,OT1,
EMP047,Lalitha Joshi,LINE 9,13-Jul-21,16,5,3,1,4,1,1,WO,P,P,H,P,P,P,WO,Ab,P,OT1,P,Ab,Ab,WO,P,Ab,P,P,P,P,WO,H,DP,P,P,P,P,WO,L,H
EMP047,Lalitha Joshi,LINE 9,13-Jul-21,14,6,1,4,2,1,2,Ab,P,OT1,L,WO,Ab,P,P,P,P,P,WO,WO,DP,L,P,P,H,WO,OT1,P,WO,P,L,P,WO,P,P,L,P,
EMP047,Lalitha Joshi,LINE 9,13-Jul-21,18,6,2,2,3,0,0,P,P,WO,P,P,P,H,H,P,WO,L,L,Ab,P,WO,Ab,WO,P,P,P,P,P,Ab,WO,P,P,P,P,P,P,WO
EMP048,Meena Rao,LINE 4,12-May-19,14,7,2,2,5,1,0,WO,WO,P,H,H,Ab,P,WO,Ab,P,DP,P,P,P,WO,L,P,WO,P,P,P,WO,Ab,P,P,P,Ab,L,WO,Ab,P
EMP048,Meena Rao,LINE 4,12-May-19,15,4,2,4,3,0,0,P,L,P,P,WO,P,L,P,P,H,P,WO,Ab,P,P,P,H,L,WO,P,P,Ab,L,P,P,WO,Ab,P,,,
EMP048,Meena Rao,LINE 4,12-May-19,20,6,0,3,1,0,1,P,P,P,P,WO,P,P,P,L,P,P,WO,Ab,P,L,WO,P,P,WO,P,P,P,P,L,P,WO,WO,OT1,P,P,P
EMP048,Meena Rao,LINE 4,12-May-19,13,7,2,6,0,1,1,P,WO,WO,P,L,P,P,L,WO,L,P,P,P,DP,P,WO,L,P,P,L,H,P,WO,H,OT1,P,WO,L,P,WO,
EMP048,Meena Rao,LINE 4,12-May-19,24,5,0,2,0,0,0,P,P,P,P,P,WO,WO,P,P,P,L,P,L,WO,P,P,P,P,P,P,WO,P,P,P,P,P,P,WO,P,P,P
EMP048,Meena Rao,LINE 4,12-May-19,20,5,1,3,1,0,0,P,P,P,WO,P,P,P,P,P,WO,WO,P,L,L,P,P,H,WO,P,P,P,P,Ab,P,WO,P,L,P,P,P,
EMP048,Meena Rao,LINE 4,12-May-19,19,5,0,1,3,3,0,DP,WO,Ab,P,P,P,P,P,WO,P,Ab,P,P,P,P,WO,P,P,Ab,P,DP,P,WO,DP,P,P,L,P,P,WO,P
EMP048,Meena Rao,LINE 4,12-May-19,18,6,3,2,1,0,1,P,P,WO,P,P,WO,P,P,WO,H,P,P,WO,P,P,H,P,H,P,WO,P,P,L,P,Ab,L,WO,P,OT1,P,P
EMP048,Meena Rao,LINE 4,12-May-19,15,6,1,4,3,1,0,L,L,WO,Ab,P,P,P,WO,P,WO,WO,P,DP,Ab,P,P,WO,P,P,P,P,P,L,WO,P,Ab,L,H,P,P,
EMP048,Meena Rao,LINE 4,12-May-19,16,7,1,2,3,0,2,WO,P,P,OT1,P,OT1,P,WO,Ab,P,WO,P,WO,P,WO,Ab,P,Ab,P,L,P,WO,L,P,P,H,P,P,WO,P,P
EMP048,Meena Rao,LINE 4,12-May-19,18,4,2,2,3,1,0,P,P,P,H,WO,L,P,P,P,P,P,WO,P,P,P,P,P,Ab,WO,Ab,H,DP,Ab,P,P,WO,L,P,P,P,
EMP048,Meena Rao,LINE 4,12-May-19,17,5,2,2,3,0,2,P,P,WO,P,Ab,Ab,P,P,L,WO,OT1,P,P,L,P,P,WO,P,Ab,P,P,P,H,WO,P,P,OT1,P,H,P,WO
EMP049,Usha Kumar,LINE 10,08-Feb-22,20,5,1,3,1,1,0,WO,P,P,P,P,L,P,WO,P,P,P,P,P,L,WO,P,P,P,P,P,Ab,WO,P,L,P,P,H,DP,WO,P,P
EMP049,Usha Kumar,LINE 10,08-Feb-22,16,6,1,3,1,1,0,P,P,P,P,WO,P,DP,WO,Ab,P,P,WO,P,H,L,P,L,P,WO,P,P,P,L,P,WO,WO,P,P,,,
EMP049,Usha Kumar,LINE 10,08-Feb-22,19,4,1,2,4,0,1,L,P,P,P,WO,OT1,P,P,P,Ab,P,WO,Ab,P,P,P,P,H,WO,P,P,P,Ab,P,L,WO,P,P,P,P,Ab
EMP049,Usha Kumar,LINE 10,08-Feb-22,15,5,1,2,4,1,2,P,WO,P,Ab,P,OT1,Ab,P,WO,DP,P,P,P,L,OT1,WO,L,P,P,Ab,Ab,H,WO,P,P,P,P,P,P,WO,
EMP049,Usha Kumar,LINE 10,08-Feb-22,16,6,1,3,2,2,1,P,P,WO,P,L,P,WO,OT1,P,P,P,P,DP,WO,H,P,P,L,P,P,WO,P,DP,P,P,L,Ab,WO,WO,Ab,P
EMP049,Usha Kumar,LINE 10,08-Feb-22,12,5,1,6,5,1,0,L,H,WO,WO,L,Ab,P,P,P,L,WO,P,P,P,P,P,P,WO,L,Ab,P,L,Ab,DP,WO,Ab,P,Ab,L,P,
EMP049,Usha Kumar,LINE 10,08-Feb-22,17,7,0,2,3,1,1,L,WO,L,P,P,DP,P,P,WO,P,P,P,P,P,P,WO,Ab,P,P,P,P,OT1,WO,P,P,P,WO,Ab,WO,WO,Ab
EMP049,Usha Kumar,LINE 10,08-Feb-22,18,7,0,4,1,0,1,P,WO,P,P,L,WO,P,P,P,P,WO,OT1,WO,Ab,P,P,P,L,L,WO,P,L,P,P,WO,P,WO,P,P,P,P
EMP049,Usha Kumar,LINE 10,08-Feb-22,11,4,0,6,9,0,0,Ab,P,WO,P,L,P,Ab,Ab,L,WO,L,P,P,Ab,P,Ab,WO,L,P,P,P,L,Ab,WO,P,Ab,Ab,Ab,P,L,
EMP049,Usha Kumar,LINE 10,08-Feb-22,18,6,1,2,1,1,2,WO,P,WO,P,P,Ab,P,WO,OT1,P,OT1,P,P,P,WO,P,P,L,L,P,DP,WO,P,P,P,P,P,P,WO,H,P
EMP049,Usha Kumar,LINE 10,08-Feb-22,22,5,2,0,1,0,0,P,P,P,P,WO,P,P,P,P,H,P,WO,P,P,P,P,P,P,WO,H,P,P,P,Ab,WO,WO,P,P,P,P,
EMP049,Usha Kumar,LINE 10,08-Feb-22,12,6,1,2,4,4,2,Ab,H,WO,L,Ab,Ab,OT1,P,DP,WO,P,L,P,DP,WO,P,WO,OT1,P,P,P,P,DP,WO,P,DP,P,Ab,P,P,WO
EMP050,Manoj Rao,LINE 1,26-May-19,17,6,1,1,3,0,3,WO,Ab,P,P,OT1,Ab,WO,WO,P,P,P,P,P,L,WO,OT1,P,P,P,OT1,P,WO,P,P,Ab,P,P,P,WO,H,P
EMP050,Manoj Rao,LINE 1,26-May-19,14,5,1,1,7,0,0,P,P,Ab,P,WO,P,L,P,P,P,P,WO,WO,Ab,P,P,Ab,Ab,WO,H,P,P,Ab,P,Ab,WO,P,Ab,,,
EMP050,Manoj Rao,LINE 1,26-May-19,15,5,2,3,4,1,1,Ab,P,L,P,WO,P,P,OT1,P,P,H,WO,P,H,P,P,P,L,WO,Ab,P,Ab,Ab,P,WO,WO,P,P,P,L,DP
EMP050,Manoj Rao,LINE 1,26-May-19,16,6,2,3,1,1,1,P,WO,L,P,H,P,WO,OT1,WO,P,H,P,DP,P,P,WO,L,P,L,P,P,P,WO,P,Ab,P,P,P,P,WO,
EMP050,Manoj Rao,LINE 1,26-May-19,18,8,0,1,0,2,2,OT1,WO,WO,P,P,OT1,WO,DP,WO,P,P,P,WO,WO,DP,P,P,P,P,P,WO,P,P,P,L,P,P,WO,P,P,P
EMP050,Manoj Rao,LINE 1,26-May-19,19,6,2,0,2,0,1,P,P,Ab,WO,P,P,P,P,H,WO,WO,P,OT1,P,WO,P,P,WO,P,Ab,P,H,P,P,WO,P,P,P,P,P,
EMP050,Manoj Rao,LINE 1,26-May-19,16,7,0,3,3,1,1,L,WO,Ab,WO,P,P,P,Ab,WO,P,P,P,L,WO,P,WO,P,P,L,DP,P,P,WO,OT1,P,P,P,P,P,WO,Ab
EMP050,Manoj Rao,LINE 1,26-May-19,13,9,3,3,3,0,0,P,H,P,Ab,P,WO,P,P,H,L,P,WO,WO,P,P,WO,L,P,WO,WO,Ab,WO,Ab,L,P,H,WO,P,P,P,WO
EMP050,Manoj Rao,LINE 1,26-May-19,14,5,2,2,5,2,0,P,Ab,WO,P,H,Ab,P,P,P,WO,P,P,P,L,P,P,WO,P,DP,WO,H,Ab,L,WO,Ab,P,DP,P,Ab,P,
EMP050,Manoj Rao,LINE 1,26-May-19,13,8,2,1,2,5,0,WO,P,P,P,WO,Ab,P,WO,L,H,DP,P,DP,P,WO,DP,P,DP,P,WO,P,WO,P,WO,P,Ab,DP,P,WO,H,P
EMP050,Manoj Rao,LINE 1,26-May-19,19,6,1,1,1,2,0,P,P,P,DP,WO,DP,P,P,P,P,WO,WO,L,P,P,P,P,WO,WO,P,P,Ab,P,P,P,WO,P,P,H,P,
EMP050,Manoj Rao,LINE 1,26-May-19,17,6,1,1,5,1,0,P,P,WO,Ab,P,P,P,P,P,WO,P,P,H,P,Ab,L,WO,P,Ab,P,P,P,Ab,WO,P,DP,P,Ab,WO,P,WO
EMP051,Sneha Rao,LINE 2,06-Mar-19,18,5,1,3,2,2,0,WO,P,DP,L,P,P,P,WO,P,DP,P,P,P,P,WO,H,P,P,P,P,Ab,WO,P,Ab,P,P,P,P,WO,L,L
EMP051,Sneha Rao,LINE 2,06-Mar-19,17,5,2,3,0,1,0,P,P,P,L,WO,P,L,P,P,P,P,WO,P,P,P,H,WO,P,WO,P,P,DP,L,P,H,WO,P,P,,,
EMP051,Sneha Rao,LINE 2,06-Mar-19,14,4,0,4,6,3,0,P,DP,Ab,DP,WO,L,P,P,P,Ab,Ab,WO,P,L,P,P,P,P,WO,DP,P,Ab,Ab,L,L,WO,Ab,P,P,P,P
EMP051,Sneha Rao,LINE 2,06-Mar-19,20,5,0,0,2,1,2,P,WO,P,P,P,P,P,Ab,WO,P,P,P,OT1,P,P,WO,Ab,OT1,P,P,P,P,WO,DP,P,P,P,P,P,WO,
EMP051,Sneha Rao,LINE 2,06-Mar-19,20,4,3,2,1,1,0,H,P,P,P,DP,P,WO,L,P,P,L,H,P,WO,P,P,P,Ab,P,P,WO,P,P,P,P,P,P,WO,P,H,P
EMP051,Sneha Rao,LINE 2,06-Mar-19,17,5,2,2,3,1,0,P,P,P,WO,P,P,P,L,Ab,P,WO,P,H,P,P,P,P,WO,Ab,DP,P,P,P,L,WO,WO,P,Ab,P,H,
EMP051,Sneha Rao,LINE 2,06-Mar-19,13,7,3,2,3,3,0,P,WO,P,P,P,P,P,P,WO,WO,P,L,H,Ab,WO,WO,DP,DP,Ab,P,P,P,WO,P,P,H,Ab,DP,H,WO,L
EMP051,Sneha Rao,LINE 2,06-Mar-19,19,6,2,1,2,1,0,WO,P,P,P,P,WO,P,P,WO,H,P,P,WO,Ab,P,P,P,P,P,WO,P,H,Ab,P,L,P,WO,DP,P,P,P
EMP051,Sneha Rao,LINE 2,06-Mar-19,18,4,1,3,4,0,0,L,L,WO,P,H,P,P,L,Ab,WO,P,P,P,P,P,P,WO,Ab,P,P,P,P,P,WO,Ab,P,P,P,Ab,P,
